vin,make,model,trim,year,price,condition,dealer,dealer_link,dealer_number,description,mileage,color,location,engine,fuel_type,body_type,car_url,image_links
57XAAFHB5P8156399,SLINGSHOT,Slingshot,AutoDrive,2023,37309.0,New,Cycle Springs Powersports,https://www.cyclesprings.com/New-Inventory-2023-Polaris-Slingshot-Motorcycle-Scooter-Slingshot-SLR-Cobalt-Blue-Fade-AutoDrive-Cycle-Springs-Powersports-14264720?ref=list&utm_source=motohunt.com,727 771 1211,,,,"Clearwater, FL",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6795677/2023-Polaris-Slingshot-Slingshot-SLR-Cobalt-Blue-Fade-AutoDrive,"https://storage.googleapis.com/mhimg/p/5677/6795677/cf47_l.jpg,https://storage.googleapis.com/mhimg/p/5677/6795677/5417_l.jpg,https://storage.googleapis.com/mhimg/p/5677/6795677/6624_l.jpg,https://storage.googleapis.com/mhimg/p/5677/6795677/9273_l.jpg,https://storage.googleapis.com/mhimg/p/5677/6795677/1da4_l.jpg,https://storage.googleapis.com/mhimg/p/5677/6795677/7835_l.jpg,https://storage.googleapis.com/mhimg/p/5677/6795677/4d5c_l.jpg"
57XAAPHD1P8156861,SLINGSHOT,Slingshot,AutoDrive,2023,28349.0,New,RideNow Powersports Hurst,http://www.ridenowhurst.com/--xInventoryDetail?id=13956547&utm_source=motohunt.com,817 952 5433,"2023 Polaris Slingshot® Slingshot® SL Pacific Teal (Manual)The Slingshot SL brings the eye candy right out of the gates. It’s everything everyone loves about the S with just the right added accents to level up in style and still be able to add your own hot take. Includes premium paint finishes and badging to catch everyone’s eye, exterior illumination to light up the night, and premium Rockford Fosgate® audio so now everyone will see and hear you coming.NOTHING MISSEDMake a powerful statement with added metal badges and accent graphics that'll bring an extra layer of style to your ride that never goes unnoticed.GRABS ATTENTION AT ANY SPEEDPremium wheels that deliver outstanding performance and project distinctive style with their custom-machined surfaces and brilliant finish.AMPLIFY YOUR RIDEInfused inside and out with tech that turns heads, including a 7"" display powered by RIDE COMMAND and a Rockford Fosgate® 100w audio system.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.IT'S TIME TO SHINETurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.TAKE IT FOR A SPIN18” Front Cast-Aluminum Wheels with Machined Accents20” Rear Cast-Aluminum Wheel With Machined AccentsAdjustable Waterproof Cockpit",1,,"Hurst, TX",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6177967/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/7967/6177967/26c5_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/c066_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/d0e1_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/98ed_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/d7a9_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/d22a_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/1732_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/dd55_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/e706_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/bcf9_l.jpg,https://storage.googleapis.com/mhimg/p/7967/6177967/c275_l.jpg"
57XAAFHB3P8154120,SLINGSHOT,Slingshot,AutoDrive,2023,36309.0,New,Cycle Springs Powersports,https://www.cyclesprings.com/New-Inventory-2023-Polaris-Slingshot-Motorcycle-Scooter-Slingshot-SLR-Lime-Shadow-AutoDrive-Cycle-Springs-Powersports-14264888?ref=list&utm_source=motohunt.com,727 771 1211,,,,"Clearwater, FL",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6795680/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/5680/6795680/342f_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/fe46_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/cf6f_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/aa11_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/0811_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/2618_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/3ac5_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/f2a1_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/7fc3_l.jpg,https://storage.googleapis.com/mhimg/p/5680/6795680/a939_l.jpg"
57XAAFHB5P8156774,SLINGSHOT,Slingshot,AutoDrive,2023,31249.0,New,Route 1 Motorsports,https://www.route1motorsports.com/New-Inventory-2023-Polaris-Slingshot-Motorcycle-Scooter-Slingshot-SLR-Red-Shadow-AutoDrive-Route-1-Motorsports-13621350?ref=list&utm_source=motohunt.com,321 725 7225,,,,"Malabar, FL",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5795524/2023-Polaris-Slingshot-Slingshot-SLR-Red-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/5524/5795524/59e0_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/d1b4_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/0f41_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/6601_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/eac9_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/9c58_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/dc13_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/5622_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/639b_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/050d_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/3a9a_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/f547_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/76d5_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/d1ee_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/518c_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/c889_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/4a40_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/3841_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/7a49_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/1edc_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/fec9_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/7342_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/3301_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/eaee_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/174c_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/f48e_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/adda_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/72ae_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/270f_l.jpg,https://storage.googleapis.com/mhimg/p/5524/5795524/445e_l.jpg"
57XAAFHB3P8160919,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,Shawnee Motorsports & Marine,https://shawneehonda.com/Shawnee-OK-74804/New-2023-SLINGSHOT-Slingshot-SLR/VDP/e077f872-7005-4d1b-a4f2-345bf638b233?utm_source=motohunt.com,405 273 1400,,,BLACK/RED,"Shawnee, OK",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6820185/2023-SLINGSHOT-Slingshot-SLR,"https://storage.googleapis.com/mhimg/p/0185/6820185/86df_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/d5fa_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/a758_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/57ff_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/d1b0_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/3caf_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/897e_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/9b4b_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/1de1_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/9c83_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/24e9_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/092d_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/b1f0_l.jpg,https://storage.googleapis.com/mhimg/p/0185/6820185/5a7f_l.jpg"
57XAAFHB8P8159197,SLINGSHOT,Slingshot,AutoDrive,2023,31249.0,New,Island Powersports,,516 795 4400,$1000 Polaris Promotion.,1,Green,"Massapequa, NY",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6488334/2023-Polaris-Slingshot-SLR,
57XAAFHBXP8161131,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,Indian Motorcycle® Daytona Beach,http://www.indianmotorcycledaytonabeach.com/--xInventoryDetail?id=14491220&utm_source=motohunt.com,386 275 1660,"CALL TO SCHEDULE YOUR PERSONALIZED TEST RIDE 386-275-1660. TOP DOLLAR FOR YOUR TRADE! WE HAVE MANY FINANCING OPTIONS AND INCENTIVES INCLUDING DEFERRED PAYMENTS AND LOW APR ON APPROVED CREDIT. REBUILDING? WE CAN HELP ALSO! CALL TODAY!   Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination, reconditioning and are subject to change without notice. Pricing may exclude any added parts, accessories or installation unless otherwise noted. Sale prices include all applicable offers. Not all options listed available on pre-owned models. Contact dealer for details. PART'S NOT INCLUDED IN PRICE. 2023 Polaris Slingshot® Slingshot® SLR Red Shadow (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",1,RED,"Daytona Beach, FL",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6900148/2023-Polaris-Slingshot-Slingshot-SLR-Red-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/0148/6900148/5f62_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/0a14_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/b34f_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/f286_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/e8fd_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/a314_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/b149_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/196b_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/79fe_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/7664_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/fd46_l.jpg,https://storage.googleapis.com/mhimg/p/0148/6900148/73d3_l.jpg"
57XAAFHB6P8155794,SLINGSHOT,Slingshot,AutoDrive,2023,35429.0,New,RideNow Powersports Forney,http://www.ridenowforney.com/--xInventoryDetail?id=13490635&utm_source=motohunt.com,469 208 5063,"PHOTOS / 360 COMING SOON! 2023 Polaris Slingshot® Slingshot® SLR Cobalt Blue Fade (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",5,BLUE,"Forney, TX",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5892525/2023-Polaris-Slingshot-Slingshot-SLR-Cobalt-Blue-Fade-AutoDrive,"https://storage.googleapis.com/mhimg/p/2525/5892525/f9ea_l.jpg,https://storage.googleapis.com/mhimg/p/2525/5892525/8608_l.jpg"
57XAARFA3K8132039,SLINGSHOT,Slingshot,Open Cab,2019,24495.0,Used,RideNow Powersports Farmers Branch,http://www.ridenowfarmersbranch.com/--xInventoryDetail?id=14585155&utm_source=motohunt.com,972 430 9243,"SAVE BIG ON SLINGSHOT GOING PRE-OWNED! 2019 Polaris Slingshot® Slingshot® SLRUltimate style with 2-tone premium paint, graphics, forged wheels and sport bucket seats. With the included turn-by-turn navigation you won’t be lost when you want to disappear.Features may include:ENHANCED TECHNOLOGYStay focused on the ride with 7"" Ride Command® multi-touch display with glove touch technology, turn by turn navigation, phone connectivity, Rockford Fosgate® audio & back up camera to enhance your ride.SLINGSHOT RIDE COMMAND 7"" MULTI-TOUCH DISPLAY SYSTEMA super-sharp, seven-inch display that lets you pinch, swipe and tap to access features like turn-by-turn navigation, vehicle information, and Bluetooth® audio.TURN-BY-TURN NAVIGATIONWith built-in navigation, you can get turn-by-turn directions and find the nearest points of interest, including gas stations and restaurants.ROCKFORD FOSGATE® AUDIOThis 200-watt RMS premium audio system lets riders enjoy their personal playlists as soundtracks for the open road. With its well-matched premium components, this system delivers audio with great power and exceptional tonal quality.BOLD STYLINGWith 2-tone premium paint, full body graphics, 18"" front & 20"" 305mm rear forged aluminum wheels & 2-piece lightweight brake rotors.TWO-TONE PREMIUM PAINT WITH FULL BODY GRAPHICSA custom look that stands out from the crowd.18” FRONT & 20” REAR LIGHTWEIGHT FORGED ALUMINUM WHEELSMore grip, and more head-turns.STANDARD HEIGHT TINTED WIND DEFLECTORKeep the rush and excitement on the road and out of the cockpit with the standard 7.5"" wind deflector.PERFORMANCE READYSlingshot® SLR features Sparco® leather-wrapped steering wheel, Sparco shift knob, Sparco pedal covers, exclusive sport bucket seats and a larger rear wheel for superior performance.SPARCO STEERING WHEEL, SHIFT KNOB AND PEDAL COVERSPerformance equipped for getting the most fun out of every road.SPORT BUCKET SEATSWhen you hug the curves, the seats hug you back.Sport Bucket Seats18” Front & 20” Rear Lightweight Forged Aluminum WheelsSparco® Steering Wheel, Shift Knob, and Pedal CoversBOLD STYLING THAT WILL ATTRACT ATTENTION EVERYWHERE YOU RIDE.Two-Tone Premium Paint with Full Body GraphicsStandard Height Tinted Wind DeflectorPainted Metal Accents",7776,,"Farmers Branch, TX","2384 cc, 4-stroke",Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6946568/2019-Polaris-Slingshot-Slingshot-SLR,"https://storage.googleapis.com/mhimg/p/6568/6946568/ea71_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/7ffa_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/99f2_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/2b18_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/ebcd_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/581c_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/453e_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/9d5e_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/a97c_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/b3f7_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/a11f_l.jpg,https://storage.googleapis.com/mhimg/p/6568/6946568/9458_l.jpg"
57XAAFHB2P8156263,SLINGSHOT,Slingshot,AutoDrive,2023,36309.0,New,Cycle Springs Powersports,https://www.cyclesprings.com/New-Inventory-2023-Polaris-Slingshot-Motorcycle-Scooter-Slingshot-SLR-Lime-Shadow-AutoDrive-Cycle-Springs-Powersports-14264890?ref=list&utm_source=motohunt.com,727 771 1211,,,,"Clearwater, FL",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6795688/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/5688/6795688/6122_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/ec6f_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/6941_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/8b19_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/47d9_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/1cc7_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/4d26_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/62c0_l.jpg,https://storage.googleapis.com/mhimg/p/5688/6795688/d5f1_l.jpg"
57XAAFHB8P8157322,SLINGSHOT,Slingshot,AutoDrive,2023,31249.0,New,All Out Cycles,,888 692 5903,,,,"Chesapeake, VA",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5812210/2023-Polaris-Slingshot-SLR,
57XAAFGB4P8160221,SLINGSHOT,Slingshot,Manual,2023,29798.0,New,Redline Powersports Augusta,http://www.redlineaugusta.com/--xInventoryDetail?id=14308140&utm_source=motohunt.com,706 860 1872,"$33,000 OTD WITH TAXES AND ROOF! BUY, SELL, TRADE - Delivery Options Available.  ""Easy Financing Available, Just Click ""Get Financing"" New 2023 Polaris Slingshot Slingshot SLR 3-Wheel For Sale In Augusta, GAThis New 2023 Polaris Slingshot Slingshot SLR 3-Wheel is for sale at Redline Powersports Augusta located in Augusta, Georgia. Reach out to Redline Powersports today, CONTACT US. If this isn't the exact Polaris Slingshot vehicle you're looking for don't hesitate to go back and REVISE YOUR SEARCH. We're sure to have the perfect choice for you in our showroom in Georgia. Visit Redline Powersports Augusta, Georgia’s premier Powersports dealership.Redline Powersports AugustaAddress: 3125 Washington Rd, Augusta, GA 30907Phone: (706) 860-18722023 Polaris Slingshot Slingshot SLR",,COBALT BLUE,"Augusta, GA",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6644589/2023-Polaris-Slingshot-Slingshot-SLR-Cobalt-Blue-Fade-Manual,"https://storage.googleapis.com/mhimg/p/4589/6644589/9d52_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/f5c4_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/ecb7_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/e6b7_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/6c48_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/dac5_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/d299_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/0e34_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/8da6_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/6aba_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/3f17_l.jpg,https://storage.googleapis.com/mhimg/p/4589/6644589/530b_l.jpg"
57XAAFHB3P8159625,SLINGSHOT,Slingshot,AutoDrive,2023,35623.0,New,RideNow Powersports Forney,http://www.ridenowforney.com/--xInventoryDetail?id=14426700&utm_source=motohunt.com,469 208 5063,"PHOTOS / 360 COMING SOON! 2023 Polaris Slingshot® Slingshot® SLR Red Shadow (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",,LIME,"Forney, TX",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6789414/2023-Polaris-Slingshot-Slingshot-SLR-Red-Shadow-AutoDrive,
57XAAFHB0P8160120,SLINGSHOT,Slingshot,AutoDrive,2023,30900.0,New,Redline Powersports Augusta,http://www.redlineaugusta.com/--xInventoryDetail?id=14328552&utm_source=motohunt.com,706 860 1872,"$34,000 OTD WITH TAXES AND RGB LIGHTING KIT ALL OVER! BUY, SELL, TRADE - Delivery Options Available.  ""Easy Financing Available, Just Click ""Get Financing"" New 2023 Polaris Slingshot Slingshot SLR 3-Wheel For Sale In Augusta, GAThis New 2023 Polaris Slingshot Slingshot SLR 3-Wheel is for sale at Redline Powersports Augusta located in Augusta, Georgia. Reach out to Redline Powersports today, CONTACT US. If this isn't the exact Polaris Slingshot vehicle you're looking for don't hesitate to go back and REVISE YOUR SEARCH. We're sure to have the perfect choice for you in our showroom in Georgia. Visit Redline Powersports Augusta, Georgia’s premier Powersports dealership.Redline Powersports AugustaAddress: 3125 Washington Rd, Augusta, GA 30907Phone: (706) 860-18722023 Polaris Slingshot Slingshot SLR",,LIME SHADOW,"Augusta, GA",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6670954/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/0954/6670954/cdeb_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/dc41_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/fbb0_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/789e_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/1a74_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/ce2b_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/18ac_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/8bec_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/fe98_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/0ca0_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/2111_l.jpg,https://storage.googleapis.com/mhimg/p/0954/6670954/52ea_l.jpg"
57XAAFGBXP8155802,SLINGSHOT,Slingshot,Manual,2023,33249.0,New,RideNow Powersports Concord,http://www.ridenowconcord.com/--xInventoryDetail?id=13765467&utm_source=motohunt.com,844 465 4265,"NOW AVAILABLE!!! Pricing may exclude any added parts, accessories or installation- unless otherwise noted. Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination and are subject to change without notice. Sale prices include all applicable offers. 2023 Polaris Slingshot® Slingshot® SLR Lime Shadow (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",4,GRY,"Concord, NC",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6006110/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-Manual,"https://storage.googleapis.com/mhimg/p/6110/6006110/6c69_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/4289_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/24ee_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/dd0b_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/22b0_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/5d7f_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/680b_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/5cc1_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/2dc5_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/dc33_l.jpg,https://storage.googleapis.com/mhimg/p/6110/6006110/5c25_l.jpg"
